"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,Απήχηση,"Μου αρέσει!",Κοινοποιήσεις,"Πόσοι ακολουθούν",Σχόλια,Αποθηκεύσεις,Προβολές
17888217645052387,17841454056970413,chaniabookfestival,"Chania Book Festival","Ξεκίνησε, την Τετάρτη 26 Ιουνίου, το 3ο Φεστιβάλ Βιβλίου Χανίων με ένα ιδιαίτερα πλούσιo πρόγραμμα!
▪️ 70 θεματικές συζητήσεις και παρουσιάσεις
▪️ με περισσότερους από 120 ομιλητές από 17 χώρες,
αλλά και
▪️περφόρμανς, εργαστήρια μεταφραστικά, εκπαιδευτικά και δημιουργικής γραφής, θεατρικά δρώμενα, συναυλίες, ξεναγήσεις σε εκθέσεις, κ.ά.,

γύρω από το κεντρικό του θέμα «Ευρώπη, παρελθόν και μέλλον. Ματιές στη λογοτεχνία, τον πολιτισμό, την πολιτική».

Σας περιμένουμε στο

▪️Θέατρο Μίκης Θεοδωράκης
▪️Μεγάλο Αρσενάλι
▪️Ναυτικό Μουσείο Κρήτης (Νεώριο Moro)

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/27/2024 00:52",https://www.instagram.com/p/C8tiEviIQ3t/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",24,74,0,0,1,1,
18016116278150275,17841454056970413,chaniabookfestival,"Chania Book Festival","Το Δίκτυο FM εκπέμπει ζωντανά από το 3ο Φεστιβάλ Βιβλίου Χανίων! 
Δικτυωθείτε!
https://diktyofm.gr/liveplayer/

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",9,"06/26/2024 09:09",https://www.instagram.com/reel/C8r16hZo7uG/,"IG reel",,"Από την αρχή",21,43,0,0,0,1,
18131557726346909,17841454056970413,chaniabookfestival,"Chania Book Festival","Ραντεβού απόψε στην πλατεία στο παλιό λιμάνι!

3° Φεστιβάλ Βιβλίου Χανίων 
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",20,"06/26/2024 02:21",https://www.instagram.com/reel/C8rHZ-MI3Ck/,"IG reel",,"Από την αρχή",63,73,0,0,0,2,
18014486597185907,17841454056970413,chaniabookfestival,"Chania Book Festival","🔺Τετάρτη 26 Ιουνίου🔺

Στο πρόγραμμα των εκδηλώσεων οι: 
Λέτα Σεμάντενι, Γεώργιος-Στυλιανός Πρεβελάκης, Αϊσέ Λαχούρ Κιρτούντς, Λεϊλά και Νιγκιάρ Τσαπάν, Γιάννης Παλαβός, Ρούλα Βουράκη, Βαρβάρα Περράκη, Χρήστος Μαχαιρίδης, Ζοέλ Λοπινό, Ματθαίος Φραντζεσκάκης, Γιάννης Πανταζόπουλος, Τέο Βότσος, Κώστας Μουτζούρης, Γιώγια Σιώκου, Άνθη Καρρά, Αλεξάνδρα Χριστακάκη,οι «γραφούλες» Παυλίνα Μάρβιν και Τώνια Τζιρίτα Ζαχαράτου 

και η Επίσημη Τελετή Εγκαινίων του 3ου Φεστιβάλ Βιβλίου Χανίων! 🎇

Σας περιμένουμε στο
3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/26/2024 00:19",https://www.instagram.com/p/C8q5gM2oeRR/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",22,45,0,0,0,0,
18095374177429947,17841454056970413,chaniabookfestival,"Chania Book Festival","Το 3° Φεστιβάλ Βιβλίου Χανίων είναι εδώ! 
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival has come!
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",20,"06/25/2024 11:35",https://www.instagram.com/reel/C8php1TIYzi/,"IG reel",,"Από την αρχή",54,132,0,0,2,1,
18008464079576884,17841454056970413,chaniabookfestival,"Chania Book Festival","Συνδέουμε λέξεις, ενώνουμε αφηγήσεις
3° Φεστιβάλ Βιβλίου Χανίων

Τα Χανιά ξαναγίνονται τόπος συνάντησης διακεκριμένων δημιουργών απ’ όλο τον κόσμο. 
Θεματικές συζητήσεις, παρουσιάσεις, περφόρμανς, εργαστήρια μεταφραστικά, εκπαιδευτικά και δημιουργικής γραφής, θεατρικά δρώμενα και συναυλίες. 
Όλα γύρω από το βιβλίο. 
Όλη η πόλη μια γιορτή.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδιοργάνωση: Δήμος Χανίων, Περιφέρεια Κρήτης.

๏

We connect words, we unite narratives.
3rd Chania Book Festival
Chania is becoming once again a meeting place for distinguished creators from all over the world. 
Thematic discussions, presentations, performances, translation, educational and creative writing workshops, theatrical events and concerts. 
All around the book.
One city, one festival.

3rd Chania Book Festival
26-30 June 2024
Co-organised by the Municipality of Chania and the Region of Crete.

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",40,"06/24/2024 03:27",https://www.instagram.com/reel/C8mEY23ILPx/,"IG reel",,"Από την αρχή",32,40,0,0,0,0,
18317365363197612,17841454056970413,chaniabookfestival,"Chania Book Festival","Ένα μήνυμα -στα ελληνικά- από τον βραβευμένο Ολλανδό συγγραφέα Ίλια Λέοναρντ Πφέιφερ! 
Ραντεβού την Παρασκευή 28 Ιουνίου στο 3ο Φεστιβάλ Βιβλίου Χανίων! 
Θα είναι αναμφίβολα φανταστικό!

๏

A special message -in Greek- from the award-winning Dutch writer Ilja Leonard Pfeijffer!
He will be with us at the 3rd Chania Book Festival on Friday, June 28!
No doubt it will be fantastic!

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",69,"06/23/2024 03:10",https://www.instagram.com/reel/C8jebvXIDWL/,"IG reel",,"Από την αρχή",61,126,0,1,0,5,
17866122762148547,17841454056970413,chaniabookfestival,"Chania Book Festival","Συναυλία με τα αδέλφια Καλογεράκη

◾Κυριακή 30 Ιουνίου
◾22:00-23:30
◾Θέατρο Μίκης Θεοδωράκης 

Τα αδέλφια Καλογεράκη (Μιχάλης και Παντελής Καλογεράκης) παρουσιάζουν ένα μέρος της προηγούμενης δισκογραφίας τους, καθώς και τη νέα τους δουλειά, που θα παρουσιαστεί για πρώτη φορά στην Εναλλακτική Σκηνή της Εθνικής Λυρικής Σκηνής. Με τη συμμετοχή των μουσικών Λάμπρου Παπανικολάου στο κοντραμπάσο και Ευστράτιου Γκρίντζαλη στο μπουζούκι.

๏

Concert with Kalogeraki Bros

◾Sun. 30 June 2024
◾22:00-23:30
◾Mikis Theodorakis Theatre 

Kalogeraki Bros (Michalis and Pantelis Kalogerakis) present a part of their previous recordings, as well as their new work, which will be presented for the first time at the Alternative Stage of the National Opera House. With the participation of musicians Lambros Papanikolaou on double bass and Efstratios Grindzalis on bouzouki.

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",10,"06/22/2024 06:19",https://www.instagram.com/reel/C8hPcHkoBdF/,"IG reel",,"Από την αρχή",41,30,0,0,0,0,
18052360036658172,17841454056970413,chaniabookfestival,"Chania Book Festival","Η περιπέτεια ενός περιοδικού: «Σαλιγκάρι», πρώτο τεύχος

◾Κυριακή 30 Ιουνίου
◾20:00-21:00
◾Θέατρο Μίκης Θεοδωράκης - Αίθουσα 2

Μετά από εννιά χρόνια διαδικτυακής παρουσίας, το πρώτο τεύχος του περιοδικού «Σαλιγκάρι» κυκλοφόρησε σε έντυπη μορφή τον Δεκέμβριο του ‘23. Τι σημαίνει μια παρέα φίλων να εκδίδει το δικό της καλλιτεχνικό περιοδικό και να περνάει από τον ψηφιακό κόσμο στον κόσμο του εντύπου; Τι είναι ένα λογοτεχνικό περιοδικό, ποια η αξία του και πώς θα διαφυλάξει την ύπαρξή του μέσα σε έναν διαρκώς μεταλλασσόμενο πολιτισμικό περιβάλλον; Ομιλητές: Δημήτρις Γαρρής, ιστορικός, υπ. Δρ Ιστορίας ΕΚΠΑ, Αγγελίνα Μιχάλη, φιλόλογος, υπ. Δρ Φιλοσοφίας ΕΚΠΑ, Γιώργος Νικηφοράκης, ψυχολόγος, Νίκος Σγουρομάλλης, φιλόλογος, υπ. Δρ Νεοελληνικής Φιλολογίας ΕΚΠΑ. 

๏

The Adventure of a Magazine: ‘Saligari’ (‘Snail’), First Issue

◾Sun. 30 June 2024
◾20:00-21:00
◾Mikis Theodorakis Theatre - Hall 2

After nine years of online presence, the first issue of the magazine “Saligari” (“Snail”) was released in print format in December 2023. What does it mean for a group of friends to publish their own artistic magazine and transite from the digital world to the world of print? What is a literary magazine, what is its value, and how will it preserve its existence in a constantly evolving cultural environment? Speakers: Dimitris Garris, historian, PhD student in History at the National and Kapodistrian University of Athens (NKUA); Angelina Michali, philologist, PhD student in Philosophy at NKUA; Giorgos Nikiforakis, psychologist; Nikos Sgouromallis, philologist, PhD student in Modern Greek Literature at NKUA.

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",6,"06/22/2024 05:11",https://www.instagram.com/reel/C8hHoj7o-HM/,"IG reel",,"Από την αρχή",19,20,0,0,0,0,
17861377467127187,17841454056970413,chaniabookfestival,"Chania Book Festival","Πώς μιλάμε για την ευρωπαϊκή λογοτεχνία σε μια Ευρώπη που αλλάζει;

[Ευρώπη, παρελθόν και μέλλον]

◾Κυριακή 30 Ιουνίου
◾21:00-22:00
◾Θέατρο Μίκης Θεοδωράκης

Συνομιλούν οι συγγραφείς Χρήστος Αστερίου, Λευτέρης Καλοσπύρος και Γιάννης Δούκας. 

๏

How do we talk about European literature in a changing Europe?

[Europe: Past and Future]

◾Sun. 30 June 2024
◾21:00-22:00
◾Mikis Theodorakis Theatre

The authors Christos Asteriou, Lefteris Kalospyros and Yannis Doukas will be in conversation. 

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",9,"06/22/2024 03:41",https://www.instagram.com/reel/C8g9RRyoNwZ/,"IG reel",,"Από την αρχή",10,18,0,0,0,0,
18092625652440229,17841454056970413,chaniabookfestival,"Chania Book Festival","«Ανδρέας» του Ούγκο φον Χόφμανσταλ

◾Κυριακή 30 Ιουνίου
◾18:00-19:00
◾Θέατρο Μίκης Θεοδωράκης

Παρουσίαση του μοναδικού πιο εκτεταμένου αφηγηματικού πεζού έργου του Αυστριακού συγγραφέα Ούγκο φον Χόφμανσταλ, που εκδόθηκε πρόσφατα για πρώτη φορά στην Ελλάδα από τις εκδόσεις Ραδάμανθυς των Χανίων. Ομιλητές: Θεοχάρης Φραγκιουδάκης, ιστορικός ερευνητής, συγγραφέας, εκπαιδευτικός, Κατερίνα Φραγκάκη, ποιήτρια, συγγραφέας, Μαρία Φουρουντζόγλου, μεταφράστρια του βιβλίου, εκπαιδευτικός, Χρήστος Τσαντής, συγγραφέας, σύμβουλος ψυχικής υγείας, υπεύθυνος εκδ. Ραδάμανθυς

ΣΥΝΔΙΟΡΓΑΝΩΣΗ: Εκδόσεις Ραδάμανθυς

๏

“Andreas” by Hugo von Hofmannsthal

◾Sun. 30 June 2024
◾18:00-19:00
◾Mikis Theodorakis Theatre

Presentation of the only and most extensive narrative prose work by Austrian author Hugo von Hofmannsthal, recently published for the first time in Greece by Radamanthys Publishing of Chania. Speakers: Theocharis Fragkioudakis, historical researcher, author, educator; Katerina Fragkaki, poet, author; Maria Fourountzoglou, translator of the book, educator; Christos Tsantis, author, mental health counselor, director of Radamanthys Publishing.

Co-organized by Radamanthys Publishing

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",12,"06/22/2024 02:13",https://www.instagram.com/reel/C8gzSqHoB8A/,"IG reel",,"Από την αρχή",13,9,0,0,0,0,
